Actual Label,Predicted Label,Prob (Class 0 - Not Spam),Prob (Class 1 - Spam),,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99684536,0.003154645,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9918826,0.008117384,,,,,,
0,0,0.99471056,0.005289408,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.929395,0.070605,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.5630572,0.43694282,,,,,,
0,0,0.98805994,0.011940064,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9879291,0.012070872,,,,,,
0,1,0.36366123,0.6363388,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.8491667,0.15083332,,,,,,
0,0,0.934768,0.06523197,,,,,,
0,0,0.94956076,0.05043921,,,,,,
0,1,0.36466736,0.63533264,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.34445655,0.65554345,,,,,,
0,0,0.99643284,0.003567142,,,,,,
0,1,0.3247462,0.6752538,,,,,,
0,0,0.9993866,0.000613388,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.9763325,0.023667503,,,,,,
0,0,0.992813,0.007186983,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.34904188,0.6509581,,,,,,
0,0,0.9854927,0.014507288,,,,,,
0,0,0.62285805,0.37714198,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.39329076,0.60670924,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.99738497,0.002615017,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9718606,0.02813943,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9997958,0.000204234,,,,,,
1,0,0.69389373,0.30610627,,,,,,
0,0,0.97798693,0.022013089,,,,,,
0,0,0.9957798,0.004220188,,,,,,
0,0,0.75234115,0.24765886,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.7314104,0.26858965,,,,,,
0,1,0.22527409,0.7747259,,,,,,
0,1,0.22905421,0.7709458,,,,,,
0,0,0.5109527,0.48904726,,,,,,
0,0,0.955386,0.044614006,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99761486,0.002385155,,,,,,
0,0,0.9772673,0.022732664,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.99496007,0.005039916,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.2558427,0.7441573,,,,,,
0,1,0.21130866,0.78869134,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.3655371,0.6344629,,,,,,
1,1,0.22905421,0.7709458,,,,,,
1,1,0.4250309,0.5749691,,,,,,
0,0,0.9540754,0.045924623,,,,,,
0,0,0.80357444,0.19642559,,,,,,
0,0,0.72047055,0.27952948,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,0,0.64753735,0.35246268,,,,,,
0,1,0.33074415,0.66925585,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99426985,0.005730133,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.99237454,0.007625477,,,,,,
0,0,0.89971817,0.10028183,,,,,,
0,1,0.44710398,0.552896,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.28700215,0.71299785,,,,,,
0,1,0.37993956,0.62006044,,,,,,
0,0,0.9939707,0.006029323,,,,,,
0,0,0.9969991,0.003000886,,,,,,
0,0,0.9773756,0.022624355,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9789772,0.021022802,,,,,,
0,0,0.989361,0.010639021,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,0,0.5187211,0.48127887,,,,,,
1,1,0.2179923,0.7820077,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.3345719,0.6654281,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.9993803,0.000619684,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.98480767,0.015192345,,,,,,
1,1,0.3655371,0.6344629,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,0,0.9955623,0.00443769,,,,,,
0,0,0.825804,0.17419599,,,,,,
0,0,0.9935391,0.006460918,,,,,,
0,0,0.95606583,0.04393414,,,,,,
0,0,0.99841183,0.001588195,,,,,,
0,0,0.998045,0.001954971,,,,,,
0,0,0.9110738,0.088926226,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.16853344,0.83146656,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.99812835,0.001871643,,,,,,
0,1,0.28800178,0.7119982,,,,,,
0,1,0.3247462,0.6752538,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.7372495,0.26275054,,,,,,
1,1,0.28700215,0.71299785,,,,,,
0,0,0.9887841,0.011215932,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9813211,0.018678913,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.33430046,0.66569954,,,,,,
0,0,0.9241164,0.07588364,,,,,,
0,0,0.99254876,0.007451253,,,,,,
0,0,0.99787337,0.00212664,,,,,,
1,1,0.2494995,0.7505005,,,,,,
0,0,0.6917396,0.30826038,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99983054,0.000169439,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.9910619,0.008938065,,,,,,
0,0,0.9448401,0.055159956,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99494636,0.005053614,,,,,,
0,1,0.37387705,0.62612295,,,,,,
0,1,0.37472433,0.6252757,,,,,,
1,1,0.21090424,0.78909576,,,,,,
0,0,0.9497913,0.050208703,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.37370676,0.62629324,,,,,,
1,1,0.2465198,0.7534802,,,,,,
0,0,0.9943358,0.005664222,,,,,,
0,0,0.9673255,0.03267449,,,,,,
1,1,0.2646389,0.7353611,,,,,,
0,0,0.86206436,0.13793567,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9776478,0.022352217,,,,,,
0,1,0.34904188,0.6509581,,,,,,
1,0,0.7718501,0.22814989,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.8830135,0.116986506,,,,,,
0,1,0.12423718,0.8757628,,,,,,
0,0,0.9813213,0.018678702,,,,,,
0,0,0.99577564,0.004224367,,,,,,
1,0,0.7626343,0.23736575,,,,,,
0,0,0.9994868,0.000513174,,,,,,
0,0,0.94948804,0.050511975,,,,,,
0,0,0.9965451,0.003454948,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.7359652,0.2640348,,,,,,
0,0,0.972112,0.027888024,,,,,,
0,0,0.99935466,0.000645368,,,,,,
0,1,0.31939393,0.68060607,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.33640552,0.6635945,,,,,,
1,1,0.2179923,0.7820077,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.95646715,0.043532856,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.8564246,0.14357536,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,1,0.3247462,0.6752538,,,,,,
0,0,0.9867371,0.013262906,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.99967533,0.000324681,,,,,,
0,1,0.2179923,0.7820077,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.9986117,0.001388287,,,,,,
0,0,0.95864725,0.04135276,,,,,,
0,0,0.9980573,0.001942702,,,,,,
0,1,0.16324896,0.83675104,,,,,,
0,0,0.9922004,0.007799598,,,,,,
0,0,0.9470223,0.052977707,,,,,,
1,1,0.3247462,0.6752538,,,,,,
0,0,0.89335847,0.106641546,,,,,,
0,0,0.9923464,0.00765358,,,,,,
0,0,0.999673,0.000326974,,,,,,
0,0,0.98802125,0.011978767,,,,,,
0,0,0.9898076,0.010192381,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,0,0.93952507,0.060474943,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9808795,0.019120537,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.86558676,0.13441324,,,,,,
0,0,0.9345371,0.06546288,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.24757469,0.7524253,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99613166,0.003868371,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.99929166,0.000708317,,,,,,
0,1,0.2195825,0.7804175,,,,,,
0,0,0.9615044,0.03849561,,,,,,
0,1,0.22527409,0.7747259,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9976204,0.002379593,,,,,,
0,0,0.9215738,0.07842616,,,,,,
0,0,0.95057756,0.049422447,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.98267615,0.017323839,,,,,,
0,0,0.97089547,0.029104546,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9809171,0.019082904,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9613837,0.038616296,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99027234,0.009727667,,,,,,
0,0,0.90263325,0.09736676,,,,,,
0,1,0.33430046,0.66569954,,,,,,
0,0,0.98961985,0.010380175,,,,,,
0,0,0.9116411,0.08835885,,,,,,
0,1,0.2558427,0.7441573,,,,,,
0,1,0.2465198,0.7534802,,,,,,
0,0,0.78534603,0.214654,,,,,,
0,0,0.66248727,0.3375127,,,,,,
0,0,0.99155354,0.008446446,,,,,,
0,0,0.9936265,0.006373534,,,,,,
0,0,0.5526717,0.4473283,,,,,,
0,0,0.9987677,0.001232332,,,,,,
0,1,0.31896907,0.6810309,,,,,,
1,0,0.5400486,0.45995143,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.22981727,0.7701827,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9737427,0.026257258,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.3247462,0.6752538,,,,,,
0,0,0.97784525,0.022154737,,,,,,
0,1,0.36366123,0.6363388,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.37370676,0.62629324,,,,,,
1,1,0.2179923,0.7820077,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.8151518,0.18484817,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.9647005,0.035299495,,,,,,
0,0,0.9965932,0.003406819,,,,,,
0,0,0.99938244,0.000617555,,,,,,
0,0,0.65464044,0.34535953,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.92629313,0.073706895,,,,,,
0,1,0.3247462,0.6752538,,,,,,
0,1,0.28700215,0.71299785,,,,,,
0,0,0.9993569,0.00064305,,,,,,
1,1,0.23873025,0.76126975,,,,,,
0,0,0.53590703,0.46409294,,,,,,
0,1,0.31896907,0.6810309,,,,,,
0,0,0.99725336,0.002746638,,,,,,
0,0,0.97029144,0.02970854,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99988604,0.000113984,,,,,,
0,0,0.610409,0.38959098,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,0,0.993786,0.006213994,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.23873025,0.76126975,,,,,,
1,1,0.37370676,0.62629324,,,,,,
1,1,0.22905421,0.7709458,,,,,,
0,0,0.99988174,0.000118267,,,,,,
0,0,0.985832,0.014167996,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,0,0.9996631,0.000336856,,,,,,
0,0,0.9992855,0.000714466,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99913156,0.000868448,,,,,,
0,0,0.7585589,0.24144109,,,,,,
0,0,0.99989486,0.000105118,,,,,,
0,0,0.69949615,0.30050388,,,,,,
0,0,0.99991333,8.67E-05,,,,,,
0,0,0.99886537,0.001134629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.966816,0.033184007,,,,,,
0,0,0.9793911,0.020608906,,,,,,
0,0,0.9370562,0.06294379,,,,,,
0,0,0.983099,0.01690102,,,,,,
0,1,0.33430046,0.66569954,,,,,,
0,1,0.37387705,0.62612295,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.990128,0.009872027,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.92125624,0.07874374,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99807525,0.001924724,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9899854,0.010014587,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.9907653,0.009234732,,,,,,
0,0,0.984187,0.01581301,,,,,,
1,1,0.37370676,0.62629324,,,,,,
0,0,0.9997305,0.00026946,,,,,,
0,1,0.33430046,0.66569954,,,,,,
0,0,0.9911158,0.008884169,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.9965859,0.003414074,,,,,,
1,1,0.31896907,0.6810309,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,0,0.9997762,0.000223816,,,,,,
0,0,0.76229167,0.2377083,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.5644714,0.43552858,,,,,,
0,0,0.81722504,0.18277495,,,,,,
0,0,0.98976666,0.010233363,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.9991224,0.000877621,,,,,,
0,1,0.2984985,0.7015015,,,,,,
1,1,0.34904188,0.6509581,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,1,0.29038113,0.70961887,,,,,,
0,0,0.9994923,0.000507713,,,,,,
0,0,0.99719834,0.002801667,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.9995024,0.000497556,,,,,,
0,0,0.9972374,0.00276262,,,,,,
0,1,0.44498074,0.55501926,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.2984985,0.7015015,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.31705308,0.6829469,,,,,,
0,0,0.99907345,0.000926558,,,,,,
0,0,0.7287472,0.2712528,,,,,,
0,0,0.99154717,0.008452809,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.82034916,0.17965086,,,,,,
0,0,0.9944324,0.00556759,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.31896907,0.6810309,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9922884,0.007711573,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,0,0.9835084,0.016491601,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,0,0.9986734,0.001326637,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,1,0.39641047,0.60358953,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.9778111,0.022188928,,,,,,
0,1,0.21090424,0.78909576,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.99890363,0.001096374,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,1,0.31896907,0.6810309,,,,,,
0,1,0.2731939,0.7268061,,,,,,
0,0,0.8452768,0.15472324,,,,,,
0,0,0.99335235,0.006647618,,,,,,
0,0,0.97665757,0.023342436,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.3247462,0.6752538,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.99813884,0.001861134,,,,,,
1,1,0.3655371,0.6344629,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.93479043,0.06520958,,,,,,
0,0,0.9975373,0.002462712,,,,,,
0,0,0.9997183,0.000281719,,,,,,
0,0,0.9983613,0.001638709,,,,,,
0,0,0.99210984,0.007890159,,,,,,
0,0,0.5748532,0.42514685,,,,,,
0,0,0.9992001,0.000799914,,,,,,
0,1,0.36380988,0.6361901,,,,,,
0,0,0.85816145,0.14183854,,,,,,
0,1,0.2494995,0.7505005,,,,,,
0,0,0.9812113,0.018788716,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,0,0.5458294,0.45417058,,,,,,
0,0,0.9997786,0.000221391,,,,,,
0,0,0.86844385,0.13155612,,,,,,
0,1,0.36380988,0.6361901,,,,,,
0,1,0.33430046,0.66569954,,,,,,
0,0,0.9998256,0.000174396,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9948134,0.005186602,,,,,,
0,1,0.30970663,0.6902934,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36466736,0.63533264,,,,,,
1,1,0.2984985,0.7015015,,,,,,
0,0,0.8448303,0.1551697,,,,,,
0,0,0.999872,0.000127971,,,,,,
0,0,0.6390954,0.3609046,,,,,,
0,0,0.99806166,0.001938328,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.42936802,0.570632,,,,,,
0,0,0.5918051,0.40819493,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3068273,0.6931727,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.92313844,0.076861575,,,,,,
0,0,0.9990821,0.000917888,,,,,,
0,1,0.29764193,0.70235807,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.5675062,0.43249384,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9128765,0.08712352,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99973965,0.000260369,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.85856533,0.14143467,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.72711027,0.27288976,,,,,,
0,0,0.9874472,0.012552797,,,,,,
0,0,0.99888027,0.001119737,,,,,,
0,0,0.9993461,0.000653915,,,,,,
0,0,0.987536,0.012464013,,,,,,
0,0,0.9997878,0.000212211,,,,,,
0,1,0.29764193,0.70235807,,,,,,
0,1,0.36366123,0.6363388,,,,,,
0,0,0.72063506,0.2793649,,,,,,
0,0,0.9967461,0.003253878,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.28700215,0.71299785,,,,,,
0,0,0.9692229,0.030777121,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9975902,0.002409787,,,,,,
0,0,0.9953878,0.004612194,,,,,,
1,1,0.18968529,0.8103147,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.3515938,0.6484062,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.997011,0.002988987,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,0,0.99019706,0.009802965,,,,,,
1,1,0.33640552,0.6635945,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.9186783,0.08132172,,,,,,
0,0,0.92554903,0.07445094,,,,,,
0,0,0.98338944,0.016610568,,,,,,
0,0,0.9928739,0.007126076,,,,,,
0,0,0.9810308,0.018969184,,,,,,
0,0,0.99454576,0.005454249,,,,,,
1,0,0.5372571,0.46274295,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.28800178,0.7119982,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.9976645,0.002335507,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9961794,0.003820587,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.9976746,0.002325436,,,,,,
0,0,0.9973171,0.002682933,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.71544063,0.28455934,,,,,,
0,0,0.9990156,0.000984376,,,,,,
0,0,0.9799876,0.020012362,,,,,,
0,0,0.9593689,0.04063114,,,,,,
0,0,0.99987966,0.000120331,,,,,,
0,1,0.30970663,0.6902934,,,,,,
0,0,0.96929765,0.030702325,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.34904188,0.6509581,,,,,,
1,1,0.2646389,0.7353611,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,1,0.21130866,0.78869134,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.29981023,0.70018977,,,,,,
0,0,0.8749081,0.12509188,,,,,,
0,0,0.99956906,0.000430943,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.73408806,0.26591197,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.9997967,0.000203333,,,,,,
0,1,0.34041244,0.65958756,,,,,,
0,0,0.99988794,0.000112076,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.99928194,0.000718045,,,,,,
1,1,0.37370676,0.62629324,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9812924,0.01870757,,,,,,
0,1,0.28800178,0.7119982,,,,,,
0,0,0.9714975,0.028502544,,,,,,
1,1,0.4891919,0.5108081,,,,,,
0,0,0.9996761,0.000323903,,,,,,
0,0,0.8574455,0.14255449,,,,,,
0,0,0.9987382,0.00126178,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.95308936,0.046910662,,,,,,
0,0,0.9946857,0.005314277,,,,,,
0,0,0.9993453,0.00065471,,,,,,
0,1,0.37370676,0.62629324,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,0,0.9953517,0.004648341,,,,,,
0,0,0.9828748,0.017125202,,,,,,
0,0,0.95468926,0.04531076,,,,,,
0,1,0.37370676,0.62629324,,,,,,
1,1,0.039422154,0.96057785,,,,,,
0,0,0.72660035,0.27339965,,,,,,
0,0,0.99193513,0.008064874,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.9950479,0.004952087,,,,,,
0,0,0.9832958,0.016704226,,,,,,
0,1,0.38051003,0.61948997,,,,,,
0,0,0.99971414,0.000285892,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.97958016,0.020419866,,,,,,
0,0,0.98662496,0.013375024,,,,,,
0,0,0.6266539,0.37334606,,,,,,
0,0,0.945229,0.05477101,,,,,,
0,0,0.99341583,0.006584171,,,,,,
0,0,0.8187203,0.18127972,,,,,,
1,1,0.21090424,0.78909576,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,0,0.9990434,0.000956612,,,,,,
0,0,0.8379817,0.16201833,,,,,,
0,0,0.5294859,0.47051412,,,,,,
0,1,0.3247462,0.6752538,,,,,,
1,1,0.34920722,0.6507928,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9384503,0.06154973,,,,,,
0,1,0.49133903,0.508661,,,,,,
0,0,0.9924897,0.007510318,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.14961028,0.8503897,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99910045,0.000899575,,,,,,
0,0,0.96376276,0.036237236,,,,,,
0,0,0.9951279,0.00487206,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.9994709,0.000529113,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.9928809,0.007119099,,,,,,
1,1,0.36466736,0.63533264,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.33430046,0.66569954,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9980382,0.001961849,,,,,,
0,0,0.99470407,0.005295936,,,,,,
0,0,0.96952504,0.03047495,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.21090424,0.78909576,,,,,,
0,1,0.31896907,0.6810309,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.81065774,0.18934229,,,,,,
1,1,0.36699992,0.6330001,,,,,,
0,0,0.7491036,0.2508964,,,,,,
0,0,0.99035037,0.009649611,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,0,0.99710643,0.002893542,,,,,,
0,0,0.9718192,0.028180802,,,,,,
0,0,0.9922208,0.00777916,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.7258047,0.2741953,,,,,,
0,1,0.2494995,0.7505005,,,,,,
0,0,0.8447517,0.15524827,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,0,0.99965215,0.000347846,,,,,,
0,1,0.3247462,0.6752538,,,,,,
0,0,0.85221916,0.14778084,,,,,,
1,1,0.16324896,0.83675104,,,,,,
0,0,0.99901265,0.00098738,,,,,,
1,1,0.28700215,0.71299785,,,,,,
0,0,0.7957019,0.20429808,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.30970663,0.6902934,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9833543,0.016645728,,,,,,
0,0,0.9907687,0.009231303,,,,,,
1,1,0.028867364,0.97113264,,,,,,
0,1,0.21090424,0.78909576,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9527455,0.047254477,,,,,,
0,1,0.33640552,0.6635945,,,,,,
